214000041,양교6리,5,N,평택시,4122000000,196299.6002,391509.6305,12657.52,3701.355,1,48078
214000042,죽2리,5,N,평택시,4122000000,197095.6168,390066.6542,12658.033,3700.558,1,15224
214000043,인광육교,0,N,평택시,4122000000,193270.7269,384921.634,12655.471,3657.784,1,15154
214000044,신왕1리,2,N,평택시,4122000000,196991.7442,382000.7149,12657.972,3656.208,1,15222
214000046,인광육교,5,N,평택시,4122000000,193275.7273,384897.6343,12655.466,3657.777,1,15153
214000047,반도아파트,5,N,평택시,4122000000,189371.0008,386765.3363,12652.836,3658.78,1,48088
214000048,방축3리,5,N,평택시,4122000000,189824.6133,385570.7619,12653.142,3658.134,1,48382
214000050,신영2리,5,N,평택시,4122000000,190129.7922,382288.6053,12653.357,3656.364,1,15083
214000051,신영2리,5,N,평택시,4122000000,190169.7869,382612.6034,12653.378,3656.536,1,48267
214000052,신영1리,5,N,평택시,4122000000,189328.7805,383434.5839,12652.817,3656.986,1,15065
214000053,희곡2리,5,N,평택시,4122000000,188210.7786,384102.5612,12652.061,3657.339,1,48096
214000054,평택홍보관,5,N,평택시,4122000000,186417.7694,385578.5218,12650.848,3658.137,1,48095
214000060,동명스틸,1,N,평택시,4122000000,186720.7559,386294.5209,12651.051,3658.524,1,48107
214000061,현대모비스사거리,1,N,평택시,4122000000,186457.7505,386769.5131,12650.874,3658.781,1,48106
214000062,도곡5리,5,N,평택시,4122000000,188830.7237,387310.546,12652.467,3659.077,1,15058
214000063,도곡5리.무수마을,5,N,평택시,4122000000,188538.7248,387386.5408,12652.268,3659.119,1,15055
214000064,도곡4리,5,N,평택시,4122000000,187986.0605,387665.4627,12651.901,3659.265,1,48381
214000065,거산.도곡1리,5,N,평택시,4122000000,187508.7245,387916.5206,12651.578,3659.404,1,15040
214000066,도곡2리,5,N,평택시,4122000000,186971.7226,388304.5092,12651.218,3659.613,1,15032
214000067,도곡2리,5,N,평택시,4122000000,187073.7228,388236.5113,12651.29,3659.572,1,15033
214000068,서평택CC.도곡1리,5,N,평택시,4122000000,187481.7241,387952.5199,12651.567,3659.43,1,15039
214000069,도곡4리,5,N,평택시,4122000000,188000.7243,387682.5301,12651.912,3659.274,1,48342
214000070,무수마을.김씨갈비,5,N,평택시,4122000000,188505.7248,387401.5402,12652.252,3659.127,1,15054
214000071,도곡5리,5,N,평택시,4122000000,188849.7235,387317.5462,12652.478,3659.081,1,15059
214000072,석정5리,5,N,평택시,4122000000,189325.6888,389300.5382,12652.804,3700.151,1,48018
214000073,성해2리,5,N,평택시,4122000000,191452.6898,388185.5802,12654.238,3659.553,1,15105
214000074,석정6리,5,N,평택시,4122000000,190799.6787,389216.562,12653.798,3700.108,1,15092
214000075,석정5리,5,N,평택시,4122000000,190421.674,389701.5523,12653.549,3700.369,1,15088
214000076,홍원1리,5,N,평택시,4122000000,190442.6703,389924.5509,12653.563,3700.491,1,15089
214000077,홍원초교,5,N,평택시,4122000000,190009.6676,390312.5411,12653.265,3700.703,1,15078
214000078,마장,5,N,평택시,4122000000,189284.6689,390586.5276,12652.774,3700.849,1,15064
214000079,홍원5리,5,N,평택시,4122000000,188176.68,390426.5114,12652.022,3700.759,1,15046
214000080,석정6리,5,N,평택시,4122000000,190833.6744,389475.5605,12653.821,3700.246,1,48343
214000081,포승중앙교회입구,5,N,평택시,4122000000,191189.6894,388340.5749,12654.05,3659.638,1,15098
214000082,고잔2리,5,N,평택시,4122000000,191951.5823,394790.5366,12654.564,3703.116,1,15113
214000083,옥길2리,5,N,평택시,4122000000,192460.6134,392560.562,12654.915,3701.916,1,48105
214000084,원옥길리,5,N,평택시,4122000000,192124.1208,391730.9296,12654.688,3701.466,1,48077
214000085,옥길3리,5,N,평택시,4122000000,192173.6226,392112.561,12654.722,3701.673,1,48017
214000088,토진교회.앞,5,N,평택시,4122000000,196726.5796,392608.6287,12657.792,3701.943,1,48104
214000089,양교1리,5,N,평택시,4122000000,197886.5831,391818.6531,12658.574,3701.516,1,48276
214000091,토진3리,5,N,평택시,4122000000,196496.5792,392747.624,12657.637,3702.018,1,48016
214000092,토진1리,5,N,평택시,4122000000,196294.578,392926.6194,12657.501,3702.115,1,48103
214000099,금곡리,5,N,평택시,4122000000,194971.648,389121.6282,12656.61,3700.057,1,48102
214000100,용성1리,5,N,평택시,4122000000,195293.6291,390164.6252,12656.827,3700.621,1,48275
214000101,용성3리,5,N,평택시,4122000000,195151.6212,390736.6185,12656.731,3700.931,1,48101
214000103,후사2리,5,N,평택시,4122000000,194345.5912,393044.5878,12656.186,3702.178,1,48274
214000107,청북공설운동장,5,N,평택시,4122000000,194826.6009,392189.6021,12656.511,3701.716,1,48100
214000108,후사1리.앞,5,N,평택시,4122000000,194952.6081,391670.6081,12656.596,3701.436,1,48099
214000109,용성2리.앞,5,N,평택시,4122000000,195150.6195,390844.6176,12656.73,3700.989,1,48273
214000110,용성1리,5,N,평택시,4122000000,195321.629,390155.6257,12656.846,3700.617,1,48098
